# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0  in experiment E-PROT-11
# Selected columns: 27 (all)
# Timestamp: Fri, 17-May-2019 13:39:19
Gene ID	Gene Name	adrenal gland	brown adipose tissue	cerebellum	cerebral cortex	colon	cortex of kidney	diaphragm	duodenum	embryonic tissue	eye	heart	ileum	liver	lung	medulla oblongata	midbrain	olfactory bulb	ovary	pancreas	renal medulla	saliva-secreting gland	skeletal muscle	spleen	stomach	thymus	uterus	white adipose tissue
ENSMUSG00000053279	Aldh1a1	244.4107898068	30.3033556159	479.070506833	51.1569902602	1165.9336610534	64.0081750655	75.7528108308	339.276232567	12.4075897958	1006.7126016515	40.6103294573	951.5274393237	3422.4035526186	4972.2777775886	417.1316631535	40.6888201028	80.1549625048	3601.0673899187	568.0758540855	44.3730473836	142.1702149455	26.1606258991	141.1817535102	326.2356772592	53.7253068109	50.8254548343	374.3884894192
ENSMUSG00000053291	Rab4b	5.5116049895	0.736824782	13.4448418962		1.0615975495	13.2796264895		2.932112589			1.5829735442	2.7306190139	1.2453426742	2.9676592774	6.9033792515	13.9894453064	14.1778977832	23.9337403438			8.4096111544		17.0014389608	1.2218347358	20.7989940586	6.6966653277	3.8799272232
ENSMUSG00000053310	Nrgn				1310.1298738259													52.9729261462										
ENSMUSG00000053329	D10Jhu81e	850.8679103885	3494.7794232869	1301.6606835036	703.0223696632	209.7063777434	1515.8641848429	784.3457903017	164.989509968	103.2704593281	235.5129418736	2091.6904848434	269.9032596478	923.7367432303	599.5184453157	891.6646941792	938.0039792349	948.0872652817	532.4345507434	744.4575931373	1359.3665619782	684.6865534481	413.5023081208	352.4978099656	733.6614514668	298.5557946098	154.9133517543	616.1016974772
ENSMUSG00000053333	Dis3l2	0.5144905464	0.5761970619	2.1943087498	0.2214000379	1.4030451362	1.9805086043	0.3567227759	1.8064739012		0.565442146		3.2571485306	0.9563081468	0.3437843673	1.4417502401	0.1228812899		1.9295589577		1.5332874125	2.1470494824		3.6984304901		2.1965218421	1.391585585	1.0877944627
ENSMUSG00000053398	Phgdh	83.408862907	27.9358287296	448.7928284663	79.908095476	129.7107346097	76.8846092101	7.5651252745	607.632130404	806.3861801826	275.8989417327	8.0287691242	162.723585778	4.0016463516	32.5750506287	566.9172578018	165.0070545334	661.9644038383	194.8426966239	1958.8858352959	24.2828660969	817.446447804	11.2446771245	181.8487827617	71.0696112112	973.4451471045	68.8591604935	1427.6282005687
ENSMUSG00000053436	Mapk14	5.2000492942	24.8919832721		0.9157094071	26.9346831216	21.5485453553	4.3206618067	18.6642374665	27.447247753	29.4998366099	4.7996003581	74.5519754483	13.2844376873	33.8864694436	0.9591698439			36.5171062689	0.2897996613	15.9377999887	10.5891714462		60.4229780077	8.2886679834	13.1293815778	28.2541228231	28.2400067605
ENSMUSG00000053453	Thoc7		0.9995675448	8.1752836993	15.2102041627	14.1010765549	11.4492722757	7.2612444401	16.9887445585	67.9789732732	7.0526722613	7.3189970104	10.7423264038	4.2091643391	8.7141927959	0.9844530722	6.8579224895	9.9308910052	25.5816402977	3.3262336193		10.7806734743		20.4832708354	24.2926081111	13.9442944821	10.84569101	
ENSMUSG00000053470	Kdm3a									0.7668046392	2.5634174155		0.1182188591			0.0691110567	0.0644697914	0.4055798686				29.8765431495				0.4761567046		
ENSMUSG00000053510	Nrd1	2.1176897598	2.5289042409	4.7947420921		9.5530663347	10.5149782903	1.6014440632	6.5135894929	72.7943797163	2.5695210931	0.2456942849	17.5002136328	9.0971049916	8.8814913091	2.9110778612	2.6909460762	7.5084799919	19.1683947923	2.0370585543	1.1311852422	10.3740656797		24.9175156776	1.0273915842	22.71647086	1.9417738779	6.354197082
ENSMUSG00000053553	3110082I17Rik	0.1789604806				3.3219064167	2.0578103091		1.4372449085	1.5579992457		0.1546499499	0.5856871289		1.8967413367		1.5901933308				1.1134591605				1.9380385952		74.2995698706	
ENSMUSG00000053565	Eif3k	155.4583746032	67.2842244332	155.2266698292	98.9365700102	228.2202677197	168.1034014394	45.5027829103	174.5969990634	269.1241332328	74.8692348773	2.7535984136	159.013520144	140.8082317683	36.0943949058	61.9599565197	107.3012712168	62.3623370426	96.1470537022	105.10752896	7.6938658417	154.6801962688	14.3485909043	71.4446697797	82.6309629935	98.2021626496	106.6522222437	19.8543576007
ENSMUSG00000053580	Tanc2				0.0959669639		0.124579483			1.0071766804								4.1143209545			0.0161848456							
ENSMUSG00000053604	Rpia	8.625911831	44.9426459071	0.0442954671	14.7961120762	28.9134497002	16.1881726463	29.0630677943	57.1152483227	44.9450578531	8.2182203555	19.5014559521	111.1868659723	2.6614651401	20.8878639705	2.6740550252	0.4380699526	0.5072283438	10.6073879115	30.3062031623	10.7920117513	10.0030861695	3.3609027952	105.3178807393	9.4148056092	59.7583148224	32.4215905711	44.7613273006
ENSMUSG00000053646	Plxnb1			5.7788442741		0.2227846502												0.2465490826										
ENSMUSG00000053702	Nebl	6.6392060305	1.6931029956	120.9150730833	177.3913010698		25.9808805119		2.2701155895	2.402772124	22.5340145939	99.9631987767	0.5322846691		95.1526964483	91.5699808248	234.7534236821	95.1069713862			7.2548187853	4.5862508959						
ENSMUSG00000053719	Klk1b26				0.8405081284		0.7105222339		0.135812441		0.3510886197	0.8700531444	0.0481023661	1.1599527783		0.0978818728						5552.6681074479		4.6040902995		1.9380485629		
ENSMUSG00000053754	Chd8								0.1277784968	1.0990657872					0.4207802109													
ENSMUSG00000053768	Chchd3	802.8497187334	1104.9282576972	211.2574545235	837.490016839	355.7239650366	873.2590062366	975.2432544381	185.9110087133	79.6827437184	352.5000951178	2104.8723326126	382.3027228295	332.2283166091	140.7219070626	277.80645445	969.6525885233	215.2863938353	73.5101369336	186.2675254562	901.5858359741	197.340613177	177.4080086265	46.3422417091	417.7282123121	145.113441848	168.3936235764	46.3360172588
ENSMUSG00000053819	Camk2d	51.9338203006	0.5777375195	166.6328147154	0.2354126985	13.1501587727	10.4885622402	1.7999583838	28.9720648674		13.0669563776		24.3242181932	0.6563577977	5.4719505735	91.9135094086		0.0377080915	7.5288986499					22.4214266586				2.2770424923
ENSMUSG00000053838	Nudcd3	0.1428600235		20.6155277543	12.6658283618		5.3699659062			8.5006432527	0.7361289458	5.9154501707	4.5757476152			10.4965218235	75.5549475259				2.3521577533	2.9993671134		6.5659879608	7.0769635686	12.7786595683	4.9995561879	
ENSMUSG00000053841	Txlna	2.9222062946	2.6458801692	4.993177338	0.8611678203	9.1873287262	65.7349505562	1.4380466245	15.1636540695	70.7403879172	0.4801814001	1.2211382219	5.615154892	1.0088918903	24.6917194481	4.0505467211	4.9041772952	0.0270852725	27.5641892596		2.983392854	7.900126689		10.9819698505	1.5167451	31.9864367118	14.1011547002	13.5062824235
ENSMUSG00000053862	Slc51b						23.4838686106						86.2844557323								3.1996510514							
ENSMUSG00000053886	Sh2d4a	2.1239403199			2.5450943988	6.5234977719	1.6530886139	0.9803528956	2.5007174904	0.7210781921		0.1691243867	2.3422131528						2.1908949572		2.3930210365	10.6443952868	1.5745475982	4.0005910375	6.429311493	0.3098142658	16.1965246395	
ENSMUSG00000053898	Ech1	700.5905555965	4276.8705944326	86.8425923613	106.7674915071	290.8370686276	1098.2125283017	961.961361048	117.6501865357	60.1271486672	271.3720475419	1824.2141563239	391.377125787	877.139095573	353.0606178776	135.6521868206	38.5803604377	63.6944974083	825.874326065	58.5932039557	1012.4018354743	125.8969960936	18.0108532988	152.7969912351	541.3820577249	538.0488239287	232.6642224888	755.5450847064
ENSMUSG00000053907	Mat2a	102.3244467646	28.5964955921	139.0040450305	68.4195102564	331.042982282	160.1855379773	15.0175845477	82.7972745368	312.878141363	38.9605368288	7.7362088912	139.7431287307	81.2583160532	126.2162813244	100.3781012624	114.6949943473	37.0148379439	207.2007728942	77.6173085356	102.1078286016	188.6695794866		87.7397890565	77.9395424914	127.9162744092	73.1052265691	126.1044368703
ENSMUSG00000053916	Nanp	1.7990500964	0.728191629	30.0221037072	24.0586604005	50.4339550515	12.2403634627	2.3464678322	25.8958953485	68.0453534329	14.3321978719	0.9474933006	26.5232217417	16.6976860346	10.7699344025	6.6902488879	6.5772650109	17.9344574614			16.1273757683			22.9784467068	7.1123705158	21.4686078448	5.3543464039	1.426369809
ENSMUSG00000053931	Cnn3	130.7450490051	49.5895558465	272.2351460525	62.8683408539	70.893821338	567.854708187	20.7971917288	104.2606489647	1085.3156112929	143.6271625972	24.0139991787	73.8345890198	124.3229934472	339.7389736456	116.0092461686	52.6496058395	110.2909484904	512.1584818152	34.710555887	264.7716842748	95.7910958639	20.2667708967	610.2108969873	332.5843395948	520.3653612667	398.0939426515	124.0059839454
ENSMUSG00000053950	Adnp2									0.2656913307			0.0671291674															
ENSMUSG00000053964	Lgals4	27.9900081007	22.0911511867	34.5351857554	22.5855345397	7465.7135213336	48.5825920784	5.8499044184	713.7134373368	4.9108042155	23.912428443	36.4190137832	7935.6858430221	32.8354960507	13.4169258476	13.3774072071	3.3474240044	23.5003692781	58.0355537724	10.8478922118	10.4063295304		50.8955371023	15.4125621022	86.8060321824	18.2216293757	37.1629578393	16.9944077392
ENSMUSG00000053965	Pde5a	0.5815521111	0.0593834066	8.9227541796		11.7143233682			10.5156018191	0.4645093919	0.3476425851		4.7379626061		73.7432286103				0.4179733255					10.3290693023		2.3872085145		
ENSMUSG00000053977	Cd8a																									80.1119803463		
ENSMUSG00000054021	Sirt5	8.0641948305	28.2340349693	26.6465307447	13.5707228693	10.4170899057	28.3624959835	20.4147620625	6.0706698399	8.5689199884	18.5856981719	13.3674174707	13.2435423694	38.1443413996	24.9999399153	23.1947171524	18.7774510341	41.5938906638	30.9932855464		22.1743953201	70.4816534075	6.9499649881	10.4628454286	10.6353617608	5.5051566511	22.1296006284	16.0870054047
ENSMUSG00000054027	Nt5dc3	20.2837620115	3.3898305975	111.154791739	106.4351399409	3.8291466448	0.4894337971	5.860377596	6.3597810169	223.0183708728	2.2226287517	1.385629765	0.0925642638	1.1630632006	2.4087133147	34.708273773	69.800654928	58.3068697401	14.0787260086	1.9952730039	4.1053605338			0.3983971751	0.7311042831		5.0649816114	
ENSMUSG00000054034	Tceal5	101.9799714527		39.932376012	1781.8175884882	6.9013425565	17.1586149108	2.0021224481	17.1438827907	1.856349615	49.1803819443		0.0621609987			35.4523875913	750.3380404529	228.1241780566	39.8978591506		1.7736717401		43.3728086905		38.5443961163	63.3627939617	103.6092814057	
ENSMUSG00000054065	Pkp3					26.4705747081			4.8045202389		0.685455706	0.248688996	63.5502656679	0.2396961868	1.8136107203											1.2894191524		
ENSMUSG00000054072	Iigp1	1.1523949293	1.6716024905				0.8222343198					0.2641488718	2.2485246266	147.7509291459	4.1799437208				10.5459026099		0.2755379466			1.2426112811			0.3872438607	
ENSMUSG00000054079	Utp18								0.3092015781	1.8150801214			0.7552633612															
ENSMUSG00000054196	Cthrc1									15.9739112907																		
ENSMUSG00000054203	Ifi205	0.22467291	0.8151986539				1.3223318593											38.3807993935						2.5758524635		0.6020924312	1.5502312595	12.3489023095
ENSMUSG00000054226	Tprkb	1.505273772	6.2732872294	6.8464817944	2.0780057113	4.8781829992	12.3001471552	1.8112249839			4.9177838745		5.7661272598	9.8729499564	3.0853165134	1.8444750989					5.1791879073			3.6390758948		1.0337752272		
ENSMUSG00000054309	Cpsf3	6.9013128504	6.5602901408	6.2816090051	0.8070753573	10.88926977	4.522358275		1.877837488	52.4251535646	0.237712809	0.0611317789	6.077440848	5.4426521961	21.4331771048	1.7562750265	0.2381679992	7.0498456769	35.1653683404	0.2794441119	1.550864222	7.1652933254		28.887424955	2.8384077564	48.6737309771	11.1012453488	4.7693039491
ENSMUSG00000054364	Rhob	17.1557039378	6.0907388794	340.1968887246	49.0514981762	5.4546611401	15.4374006938	4.3601742494	5.2087661469		8.3064693602	16.3838849651	3.5178703147	11.9804077994	88.1021532608	118.3200405182	92.1772531247	59.1691287629	5.4290113262					99.4463415434		14.9484204369		26.0969999729
ENSMUSG00000054405	Dnajc8	31.3041939638	2.9879111932	68.6728799384	178.1853518387	34.255741113	32.2699859326	49.2445636288	111.3116816192	234.9099023412	45.2040903335	68.5545669369	63.0952071126	8.1792369698	114.7602600165	26.8950786804	130.6495848617	2.5720636554	107.4960200606	61.3261346682	69.4731791445	38.2353839988	3.9124944683	641.9427767782	65.7929925543	145.7176268223	463.9057713389	11.135064629
ENSMUSG00000054414	Slc30a7								16.6729274429				8.2478024757									54.2351557688						
ENSMUSG00000054422	Fabp1	1651.2590754849	117.7914646747	190.5661549382	543.1702488122	215.6212376881	185.6422684409	417.3402582531	737.5825624944	97.4915922812	100.4576314505	174.9858296578	9222.6985102706	23460.21366622	574.4310774794	209.1126244784	231.4528483052	181.7106504874	274.3934124256	515.2080491343	178.4829842093	94.9805523962	374.672416558	120.0378203718	198.7116558139	332.2133185432	438.754306519	589.1653163344
ENSMUSG00000054423	Cadps			10.4810453595	0.3985344402											10.2937329778												
ENSMUSG00000054428	Atpif1	265.6349138591	79.2594291466	47.7393589262	997.7912614281	13.0908840569	104.1348504492	12.707772837	5.3097168108	784.3669329181	19.6423973496	3522.752831975	1222.233743481	22.2160447363	18.2590990241	1605.4315064834	70.077512402	1664.2725843054	1136.8679203197	792.8613517205	3298.5439285479	740.1776062382	206.9245822304	731.7965025748	2612.8851733215	1500.3239171184	64.3935460169	531.0752418496
ENSMUSG00000054435	Gimap4	31.27363567	9.3753735189			7.1344056946	62.4788247919	2.2149183744	6.6884524432	1.5746891145		0.4339259519	23.6973081128	16.2176246267	278.465337495	0.9016852684			18.5361756986		4.6257609759			140.7297454384		31.718237528	6.1833611661	5.662421839
ENSMUSG00000054446	Cpa1	254.8978406311	12.1753818301	16.6076947595	20.2572770815	43.3764803711	16.8214626914	10.3703500218	3602.0881261464	28.6648495397	16.5803857734	15.537943084	1682.2176385309	8.3312368532	14.9457290016	17.5793917884	36.1966718719	10.9223894665	92.7301606051	16873.0571207084	11.8904690489	49.9642151888	55.0803363206	68.5225973961	111.3400960028	90.6690075556	38.6804763871	20.1893618358
ENSMUSG00000054452	Aes		0.5203863637	7.2526684949	11.2640233506	2.4966005856	10.0756376663		1.6621953452	27.8701841991	0.8085211049		3.5925534541			9.8709194232	27.481632875					3.8593448256			2.0771092156			
ENSMUSG00000054459	Vsnl1	113.9435434726	4.02405431	3207.881205409	7008.6657572053	0.0635525847	5.2740339345	0.9969036899	4.8890705755	12.1528796401	28.2193359217	5.527801463	0.4642935673	0.820681996	96.4344786798	4130.5448999549	3706.9044344035	3608.365122055		0.867244822	5.0067784384	4.0031940234	1.1550766583	0.5733197331	3.4787817373	4.4096661391	4.1946478401	
ENSMUSG00000054469	Lclat1		4.8892642922	0.3000812939	0.2511679593	3.6712488911	1.2567783453	0.3502008426	9.9827019914	1.5093331058	1.5135848751		31.2357546051	7.2226353869	3.0894656351		2.0883739268			0.8438085786	0.7116182167		0.4670848557	2.4780543535		0.4264367021	0.6492485315	
ENSMUSG00000054474	Thnsl2	15.5555605538	7.0807506442	5.8751117643	2.1385475912	8.3384391251	287.135513872	0.8702575834	19.9263977987	1.5455956387	1.2466125618	0.9558119424	34.3943963425	77.6960021831	11.7700209088	4.1944958958	0.7316637324	1.6280855415	9.8062015768	13.6475240823	96.1798536831	9.8841767707	1.2632552947	2.3200798152	0.3852718441	3.4190975057	1.4084469022	28.3672063381
ENSMUSG00000054545	Ugt1a6a	1.1969266975				11.6155742139	3.6886538281	2.7449246339	39.3718670775				19.1866071028	49.6763788866	14.3123952146		0.5162197604								11.4885708353	1.5785142945	1.4891089847	1.5223136616
ENSMUSG00000054604	Cggbp1				0.3855817116		2.1654209556			58.3709192988			5.3726354502		6.0803896304	0.6620948831								3.1969298172			5.7473380417	
ENSMUSG00000054612	Mgmt	0.6086795419	6.3293038711			1.48350741	1.7404701273					0.2094250067	0.876148328	2.293378936	2.1760661351	1.1320396085			5.6139365845	20.4009514393	0.7629492176				12.1140935689			
ENSMUSG00000054662	Ano9												1.248145313															
ENSMUSG00000054676	1600014C10Rik		26.916820115	4.2221057956		4.083397341	11.7231650065	2.3021948543	4.4502510043		3.7975047223		80.1679333848	98.3421639537		2.4877888345					3.6235842908							
ENSMUSG00000054693	Adam10	0.2351877411	1.4268591927	0.267232342		5.0684926721	2.4106036108	1.5962074744	5.5183777332	4.2272782281	0.9534580149	0.2257295446	15.1668339697	0.8040148273	3.1482942531	1.5249578555				0.3358935354	0.8002859435	8.5231763106		7.6759188927	1.7992138565	3.2947238183	0.3477075846	4.0475993937
ENSMUSG00000054717	Hmgb2	154.7638679261	95.9614498913	253.8325284114	33.783087577	840.5280825993	227.0529028952	144.1061630142	440.2158152319	3070.9358458811	400.0833481004	67.406594369	1113.8495028469	60.9173277937	455.5883781015	24.3085105195	73.6115166296	53.6429829272	370.5404661278	42.6264520628	193.4568585314	905.8045928568	57.857439354	1229.8272144594	419.1297373049	2554.4940712748	744.2690794316	169.0325937876
ENSMUSG00000054793	Cadm4																	31.0989854938										
ENSMUSG00000054808	Actn4	719.2033345429	335.5726347987	269.4558104485	136.265938623	1203.3019553313	1247.8803073518	274.2703050816	1233.9030112792	589.5316812832	274.3348743578	75.9044069114	1865.6865408047	422.7122626518	1177.3577298845	152.9831444428	136.9575924077	265.9151153976	740.9213520835	89.1926845829	398.4636587518	403.2052933718	189.7304179502	933.1455527592	220.329564123	553.3450191313	304.6892709248	527.9802788648
ENSMUSG00000054814	Usp46			4.7593404989			1.9109926828						1.1830719396	1.4402429108		0.4681854786												
ENSMUSG00000054889	Dsp	0.6530862989	0.2355087897	1.4296343374	0.4869938517	175.440547317	2.2892983278		57.7380175121	4.1542600524	24.0624771831	12.5116211986	135.7546743334	23.3557504259	12.7604755256	0.2927006176	0.2785403332	0.615438206	8.2197869245	1.6936124753	1.8905332664	106.0475882054	1.1728699381	4.4675290729	28.4961995631	30.5304982859	5.3960606001	1.0219839861
ENSMUSG00000054894	Atp5s	7.6812438488	5.625553621	44.764382939	6.865664759	14.4895151184	12.4906207802	9.2892324631	4.4315236034	2.1480619683	3.1647568152	4.2093607279	1.8401229573	10.3336445837	10.2234358048	24.9848695652	6.3074646882	8.7723754235	2.354652375	0.5587065475	34.7580474607	1.9021940985	3.5500971625	2.6674868272	3.4312774165	3.853226514	0.7743472104	2.9936114497
ENSMUSG00000054901	Arhgef33			11.9132571813				84.1948267011										3.5829148942	15.2169081185	83.5633144828				9.7355233494	86.8404556033	74.9896706619	41.5047470178	
ENSMUSG00000054932	Afp			0.0068353023						4710.3361331709																	1.20554027	
ENSMUSG00000054999	Naaladl1			0.0457922713		5.7360268658	0.8426720008		0.5972157062		0.2414131635	0.1302571326	211.0213593952	0.044801232							0.5135525769		1.7533813216	0.2924218281	8.182938905	0.1277247036	0.4285979975	
ENSMUSG00000055022	Cntn1		0.2097823232	475.0334830507	23.5538453189	0.1371516032	0.0593130697				2.279342089					343.3383950338	156.8044732924	357.7745316633										
